,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Time,Spa.5,Spa.6,Spa.7,Spa.8,Spa.9,Spa.10,Spa.11,Spa.12,M1  ,M2  ,M3  ,M4  ,M5  ,M6  ,M7  ,M8  ,M9  ,M10  ,M11 ,M12 ,M13 ,M14 ,M15 ,M16 ,M17 ,M18 ,M19 ,M20 ,Mdly,TM1 ,TM2 ,TM3 ,TM4 ,TM5 ,TM6 ,TM7 ,TM8 ,TM9 ,TM10,TM11,TM12,TM13,TM14,TM15,TM16,TM17,TM18,TM19,TM20,Stack,Rs-Check,Vab ,Pab ,Rab ,Latitude,Longitude,Name,Channel,Overload,Tx-Bat,Rx-Bat,Temp.,Date,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,5.00,5.50,2.50,3.00,155.97,0.5,0.00,-80.2,-65.996,79.76,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,251,20,3.1,00.000000,00.000000,17042705,9,0,11.50,12.21,19.2,27/04/2017 10:00:16,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,3.00,3.50,131.09,0.5,0.00,-101.8,-110.938,79.76,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,251,20,3.1,00.000000,00.000000,17042705,10,0,11.50,12.21,19.2,27/04/2017 10:00:16,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,3.50,4.00,113.93,0.6,0.00,-49.6,-10.786,3.57,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,15,0,4.2,00.000000,00.000000,17042705,1,0,12.04,12.21,18.7,27/04/2017 10:00:26,0.0,0.00,0.0
,Mixed / non conventional,5.00,5.50,4.00,4.50,63.45,0.6,0.00,26.6,-24.026,3.57,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,15,0,4.2,00.000000,00.000000,17042705,2,0,12.04,12.21,18.7,27/04/2017 10:00:26,0.0,0.00,0.0
,Mixed / non conventional,5.25,5.75,2.00,2.50,106.64,0.0,0.00,-3.3,-15.283,60.36,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,5,0.00,62,4,1.0,00.000000,00.000000,17042705,1,0,11.92,12.35,19.2,27/04/2017 10:00:34,0.0,0.00,0.0
,Mixed / non conventional,5.25,5.75,2.50,3.00,129.93,0.0,0.00,-75.5,-31.035,60.36,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,5,0.00,62,4,1.0,00.000000,00.000000,17042705,2,0,11.92,12.35,19.2,27/04/2017 10:00:34,0.0,0.00,0.0
,Mixed / non conventional,5.25,5.75,3.00,3.50,122.17,0.0,0.00,-86.0,-54.196,60.36,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,5,0.00,62,4,1.0,00.000000,00.000000,17042705,3,0,11.92,12.35,19.2,27/04/2017 10:00:34,0.0,0.00,0.0
,Mixed / non conventional,5.25,5.75,3.50,4.00,107.68,0.0,0.00,-43.7,-105.091,60.36,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,5,0.00,62,4,1.0,00.000000,00.000000,17042705,4,0,11.92,12.35,19.2,27/04/2017 10:00:34,0.0,0.00,0.0
,Mixed / non conventional,5.25,5.75,4.00,4.50,68.65,0.0,0.00,34.7,-200.988,60.36,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,5,0.00,62,4,1.0,00.000000,00.000000,17042705,5,0,11.92,12.35,19.2,27/04/2017 10:00:34,0.0,0.00,0.0
,Mixed / non conventional,5.25,5.75,4.50,5.00,43.40,0.2,0.00,-282.6,-889.402,60.36,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,5,0.00,62,4,1.0,00.000000,00.000000,17042705,6,0,11.92,12.35,19.2,27/04/2017 10:00:34,0.0,0.00,0.0
,Mixed / non conventional,5.25,5.75,5.00,2.25,51.21,0.1,0.00,78.1,1288.547,60.36,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,5,0.00,62,4,1.0,00.000000,00.000000,17042705,7,0,11.92,12.35,19.2,27/04/2017 10:00:34,0.0,0.00,0.0
,Mixed / non conventional,5.25,5.75,2.25,2.75,96.70,0.0,0.00,160.1,-17.694,60.36,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,5,0.00,62,4,1.0,00.000000,00.000000,17042705,8,0,11.92,12.35,19.2,27/04/2017 10:00:34,0.0,0.00,0.0
,Mixed / non conventional,5.25,5.75,2.75,3.25,111.79,0.0,0.00,119.4,-35.799,60.36,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,5,0.00,62,4,1.0,00.000000,00.000000,17042705,9,0,11.92,12.35,19.2,27/04/2017 10:00:35,0.0,0.00,0.0
,Mixed / non conventional,5.25,5.75,3.25,3.75,104.88,0.0,0.00,-88.9,-67.169,60.36,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,5,0.00,62,4,1.0,00.000000,00.000000,17042705,10,0,11.92,12.35,19.2,27/04/2017 10:00:35,0.0,0.00,0.0
,Mixed / non conventional,5.25,5.75,3.75,4.25,72.50,0.0,0.00,-18.0,-12.984,6.75,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,7,0,1.1,00.000000,00.000000,17042705,1,0,12.07,12.21,18.7,27/04/2017 10:00:44,0.0,0.00,0.0
,Mixed / non conventional,5.25,5.75,4.25,4.75,73.94,0.1,0.00,-129.7,-52.970,6.75,1000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,6,0.00,7,0,1.1,00.000000,00.000000,17042705,2,0,12.07,12.21,18.7,27/04/2017 10:00:44,0.0,0.00,0.0
