,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Time,Spa.5,Spa.6,Spa.7,Spa.8,Spa.9,Spa.10,Spa.11,Spa.12,M1  ,M2  ,M3  ,M4  ,M5  ,M6  ,M7  ,M8  ,M9  ,M10  ,M11 ,M12 ,M13 ,M14 ,M15 ,M16 ,M17 ,M18 ,M19 ,M20 ,Mdly,TM1 ,TM2 ,TM3 ,TM4 ,TM5 ,TM6 ,TM7 ,TM8 ,TM9 ,TM10,TM11,TM12,TM13,TM14,TM15,TM16,TM17,TM18,TM19,TM20,Stack,Rs-Check,Vab ,Pab ,Rab ,Latitude,Longitude,Name,Channel,Overload,Tx-Bat,Rx-Bat,Temp.,Date,Gapfiller,Synch,Cole Tau,Cole M,Cole rms
,Mixed / non conventional,3.00,3.50,1.50,2.00,160.21,0.12,0.00,299.58,-379.765,89.363,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,325,29,3.6,00.000000,00.000000,17062204,4,0,11.56,12.41,26.0,23/06/2017 09:28:29,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,2.00,2.50,63.25,0.09,0.00,-453.84,-599.694,89.363,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,325,29,3.6,00.000000,00.000000,17062204,5,0,11.56,12.41,26.0,23/06/2017 09:28:29,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,2.50,0.25,85.93,0.09,0.00,95.12,1153.724,89.363,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,325,29,3.6,00.000000,00.000000,17062204,6,0,11.56,12.41,26.0,23/06/2017 09:28:29,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,0.25,0.75,129.52,0.06,0.00,47.59,-45.804,89.363,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,325,29,3.6,00.000000,00.000000,17062204,7,0,11.56,12.41,26.0,23/06/2017 09:28:29,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,0.75,1.25,96.49,0.08,0.00,20.28,-63.370,89.363,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,325,29,3.6,00.000000,00.000000,17062204,8,0,11.56,12.41,26.0,23/06/2017 09:28:29,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,1.25,1.75,118.39,0.08,0.00,-14.75,-171.052,89.363,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,325,29,3.6,00.000000,00.000000,17062204,9,0,11.56,12.41,26.0,23/06/2017 09:28:29,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,1.75,2.25,210.70,0.09,0.00,282.07,-913.294,89.363,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.00,325,29,3.6,00.000000,00.000000,17062204,10,0,11.56,12.41,26.0,23/06/2017 09:28:29,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.00,3.50,2.25,2.75,71.66,0.84,0.00,-333.42,-11.579,0.476,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,2,0,5.0,00.000000,00.000000,17062204,1,0,12.10,12.37,26.0,23/06/2017 09:28:32,0,1,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,0.00,0.50,86.10,2.13,0.00,129.99,-4.506,22.038,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,401,9,18.2,00.000000,00.000000,17062204,1,0,11.83,12.37,26.0,23/06/2017 09:28:35,0,1,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,0.50,1.00,117.03,0.97,0.00,68.86,-10.206,22.038,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,401,9,18.2,00.000000,00.000000,17062204,2,0,11.83,12.37,26.0,23/06/2017 09:28:35,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,1.00,1.50,152.72,0.20,0.00,-114.52,-24.735,22.038,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,401,9,18.2,00.000000,00.000000,17062204,3,0,11.83,12.37,26.0,23/06/2017 09:28:35,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,1.50,2.00,241.65,0.22,0.00,260.71,-86.103,22.038,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,401,9,18.2,00.000000,00.000000,17062204,4,0,11.83,12.37,26.0,23/06/2017 09:28:36,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,2.00,2.50,169.26,1.16,0.00,-384.61,-180.935,22.038,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,401,9,18.2,00.000000,00.000000,17062204,5,0,11.83,12.37,26.0,23/06/2017 09:28:36,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,2.50,3.00,213.91,2.31,0.00,386.27,-1600.602,22.038,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,401,9,18.2,00.000000,00.000000,17062204,6,0,11.83,12.37,26.0,23/06/2017 09:28:36,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,3.00,0.25,207.48,2.01,0.00,-333.72,1905.963,22.038,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,401,9,18.2,00.000000,00.000000,17062204,7,0,11.83,12.37,26.0,23/06/2017 09:28:36,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,0.25,0.75,155.08,1.39,0.00,54.14,-10.361,22.038,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,401,9,18.2,00.000000,00.000000,17062204,8,0,11.83,12.37,26.0,23/06/2017 09:28:36,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,0.75,1.25,127.83,1.08,0.00,23.77,-14.945,22.038,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,401,9,18.2,00.000000,00.000000,17062204,9,0,11.83,12.37,26.0,23/06/2017 09:28:36,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,1.25,1.75,158.21,0.61,0.00,-3.39,-36.994,22.038,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,401,9,18.2,00.000000,00.000000,17062204,10,0,11.83,12.37,26.0,23/06/2017 09:28:36,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,1.75,2.25,269.75,0.37,0.00,229.83,-16.222,2.267,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,32,0,14.3,00.000000,00.000000,17062204,1,0,12.10,12.37,26.0,23/06/2017 09:28:39,0,1,0.0,0.00,0.0
,Mixed / non conventional,3.25,3.75,2.25,2.75,111.48,0.24,0.00,-261.42,-26.815,2.267,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,32,0,14.3,00.000000,00.000000,17062204,2,0,12.10,12.37,26.0,23/06/2017 09:28:39,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,0.25,0.75,117.12,0.27,0.00,59.76,-18.342,65.960,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,169,11,2.6,00.000000,00.000000,17062204,1,0,11.86,12.39,26.0,23/06/2017 09:28:42,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,0.75,1.25,84.65,0.38,0.00,26.35,-22.094,65.960,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,169,11,2.6,00.000000,00.000000,17062204,2,0,11.86,12.39,26.0,23/06/2017 09:28:42,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,1.25,1.75,115.73,0.18,0.00,4.36,-56.102,65.960,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,169,11,2.6,00.000000,00.000000,17062204,3,0,11.86,12.39,26.0,23/06/2017 09:28:42,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,1.75,2.25,207.76,0.26,0.00,223.74,-221.561,65.960,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,169,11,2.6,00.000000,00.000000,17062204,4,0,11.86,12.39,26.0,23/06/2017 09:28:42,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,2.25,2.75,94.21,0.24,0.00,-234.33,-301.425,65.960,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,169,11,2.6,00.000000,00.000000,17062204,5,0,11.86,12.39,26.0,23/06/2017 09:28:42,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,2.75,3.25,62.50,0.43,0.00,-154.98,-1399.735,65.960,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,169,11,2.6,00.000000,00.000000,17062204,6,0,11.86,12.39,26.0,23/06/2017 09:28:42,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,3.25,0.50,73.23,0.38,0.00,197.00,2013.503,65.960,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,169,11,2.6,00.000000,00.000000,17062204,7,0,11.86,12.39,26.0,23/06/2017 09:28:42,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,0.50,1.00,85.28,0.29,0.00,68.71,-17.052,65.960,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,169,11,2.6,00.000000,00.000000,17062204,8,0,11.86,12.39,26.0,23/06/2017 09:28:42,0,1,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,1.00,1.50,108.69,0.09,0.00,-104.49,-38.033,65.960,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,169,11,2.6,00.000000,00.000000,17062204,9,0,11.86,12.39,26.0,23/06/2017 09:28:42,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,1.50,2.00,176.26,0.23,0.00,234.98,-123.354,65.960,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,169,11,2.6,00.000000,00.000000,17062204,10,0,11.86,12.39,26.0,23/06/2017 09:28:42,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,2.00,2.50,142.51,0.06,0.00,-329.97,-13.132,3.474,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,10,0,2.9,00.000000,00.000000,17062204,1,0,12.10,12.37,26.0,23/06/2017 09:28:45,0,1,0.0,0.00,0.0
,Mixed / non conventional,3.50,4.00,2.50,3.00,129.29,0.25,0.00,341.18,-47.653,3.474,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,10,0,2.9,00.000000,00.000000,17062204,2,0,12.10,12.37,26.0,23/06/2017 09:28:45,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,0.50,1.00,79.80,0.06,0.00,67.23,-15.584,82.248,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,99,8,1.2,00.000000,00.000000,17062204,1,0,11.92,12.39,25.5,23/06/2017 09:28:48,0,1,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,1.00,1.50,103.86,0.08,0.00,-98.39,-33.803,82.248,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,99,8,1.2,00.000000,00.000000,17062204,2,0,11.92,12.39,25.5,23/06/2017 09:28:48,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,1.50,2.00,179.02,0.05,0.00,210.26,-108.207,82.248,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,99,8,1.2,00.000000,00.000000,17062204,3,0,11.92,12.39,25.5,23/06/2017 09:28:48,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,2.00,2.50,160.79,0.05,0.00,-321.61,-213.820,82.248,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,99,8,1.2,00.000000,00.000000,17062204,4,0,11.92,12.39,25.5,23/06/2017 09:28:48,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,2.50,3.00,163.91,0.05,0.00,320.71,-653.885,82.248,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,99,8,1.2,00.000000,00.000000,17062204,5,0,11.92,12.39,25.5,23/06/2017 09:28:48,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,3.00,3.50,153.01,0.04,0.00,-359.20,-4272.896,82.248,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,99,8,1.2,00.000000,00.000000,17062204,6,0,11.92,12.39,25.5,23/06/2017 09:28:48,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,3.50,0.75,154.21,0.00,0.00,125.34,5286.800,82.248,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,99,8,1.2,00.000000,00.000000,17062204,7,0,11.92,12.39,25.5,23/06/2017 09:28:48,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,0.75,1.25,78.91,0.09,0.00,27.00,-19.675,82.248,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,99,8,1.2,00.000000,00.000000,17062204,8,0,11.92,12.39,25.5,23/06/2017 09:28:48,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,1.25,1.75,114.54,0.05,0.00,5.90,-49.979,82.248,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,99,8,1.2,00.000000,00.000000,17062204,9,0,11.92,12.39,25.5,23/06/2017 09:28:48,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,1.75,2.25,215.97,0.07,0.00,197.27,-188.476,82.248,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,99,8,1.2,00.000000,00.000000,17062204,10,0,11.92,12.39,25.5,23/06/2017 09:28:48,0,0,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,2.25,2.75,111.24,0.53,0.00,-201.04,-12.698,4.303,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,6,0,1.3,00.000000,00.000000,17062204,1,0,12.10,12.39,26.0,23/06/2017 09:28:51,0,1,0.0,0.00,0.0
,Mixed / non conventional,3.75,4.25,2.75,3.25,119.89,0.17,0.00,-45.26,-54.743,4.303,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,6,0,1.3,00.000000,00.000000,17062204,2,0,12.10,12.39,26.0,23/06/2017 09:28:51,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,0.75,1.25,60.04,0.03,0.00,27.96,-15.735,110.378,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,144,16,1.3,00.000000,00.000000,17062204,1,0,11.77,12.37,26.0,23/06/2017 09:28:55,0,1,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,1.25,1.75,84.87,0.03,0.00,9.28,-37.072,110.378,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,144,16,1.3,00.000000,00.000000,17062204,2,0,11.77,12.37,26.0,23/06/2017 09:28:55,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,1.75,2.25,164.83,0.00,0.00,186.75,-133.707,110.378,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,144,16,1.3,00.000000,00.000000,17062204,3,0,11.77,12.37,26.0,23/06/2017 09:28:55,0,0,0.0,0.00,0.0
,Mixed / non conventional,4.00,4.50,2.25,2.75,89.82,0.00,0.00,-191.90,-160.285,110.378,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.00,144,16,1.3,00.000000,00.000000,17062204,4,0,11.77,12.37,26.0,23/06/2017 09:28:55,0,0,0.0,0.00,0.0
